3.194488348867419863e-02,3.488172772668492183e-02,3.743314525869011894e-02,4.274891902387403103e-02,3.844606241771429678e-02,3.555863032302943733e-02,3.096091479295786167e-02,2.973998988255294879e-02,2.925264517976949516e-02,2.647813416569104461e-02,2.462806332592031369e-02,1.628735164489597889e-02,1.319817072588249166e-02,7.891708672188611079e-03,7.828065691659728126e-03,8.056474546650278096e-03,1.399793613497522099e-02,1.743886501325504074e-02,2.660782526570707254e-02,2.156150846151232148e-02,1.555296923415165102e-02,1.047723047117672841e-02,7.664749903762301322e-03,8.218055605269605421e-03,4.044420547941436975e-03,1.166122738436695984e-02,1.030462341238485777e-02,1.544146943571720297e-02,1.630257956844280431e-02,1.289121853262986152e-02,1.234094982502661163e-02,1.101588719914756848e-02,1.271022900464792785e-02,1.667298278173615783e-02,1.806537106465456316e-02,1.660459756827544278e-02,2.322158716239209122e-02,2.432169643207260368e-02,2.702548447994052722e-02,2.903294590593674673e-02,2.910092209215921211e-02,2.868952117977158559e-02,2.472795173909032862e-02,2.157064345900085514e-02,2.243635430677237350e-02,2.991809964839905675e-02,3.517107022991575183e-02,3.679898905646632190e-02,3.290536935428436949e-02
3.616760884740409521e-02,4.037452261995305020e-02,3.763705800838759719e-02,2.931899593979657090e-02,2.525655552791577357e-02,1.931482357365741503e-02,1.337419122966272342e-02,1.139030795533530968e-02,8.130276706122194219e-03,4.988923561860535670e-03,7.510974801217378156e-03,3.183621498994653083e-03,9.673967961592463971e-03,1.244810992618305447e-02,1.621559720441852551e-02,1.192998543779796514e-02,1.190765371673567670e-02,8.493965582392640212e-03,6.670710630265265159e-03,5.559997515462789322e-03,7.389529438338962065e-04,1.295890246787147551e-02,1.554117993395164217e-02,1.116089546924236078e-02,6.645530312837105366e-03,1.107122735688132950e-02,9.711291069570377604e-03,5.943870102714099782e-03,1.384131215612207592e-03,6.990379657546972290e-03,2.399411963483882686e-03,2.622889456624611596e-03,8.269202081717288988e-03,8.022744767977943448e-03,6.960530873893249794e-03,1.165498350048884552e-02,1.370234813192876960e-02,1.373315528555839500e-02,2.248950872513909641e-02,1.815106299905509465e-02,2.361666100832008827e-02,2.536121408010083567e-02,2.389236467330768318e-02,1.976991275049982608e-02,2.351124860543503045e-02,2.426275621466463320e-02,2.792843379524266242e-02,3.510185388864683897e-02,3.115315831445668315e-02
2.969988980070346896e-02,2.207642904559192418e-02,1.818571675797203691e-02,1.600666973262247772e-02,1.485943988213289484e-02,1.675704289544181075e-02,7.194440214815305164e-03,9.083434763426453604e-03,1.153745065805012598e-02,1.094980528519730323e-02,1.406754606190496748e-02,1.618083520555183008e-02,1.791166740496978951e-02,1.565041340032868877e-02,1.410666395537295975e-02,8.805548998392396381e-03,7.030393742999000231e-03,3.073390551412973504e-03,1.023128182127690938e-02,1.210898556278482141e-02,1.188337720565326057e-02,1.707507390361071714e-02,1.280583666863482038e-02,1.403321047676447074e-02,1.008013613455274737e-02,9.428344032970490882e-03,8.737461466160223456e-03,1.117379194788755380e-02,1.285019353830804505e-02,1.523869939680643805e-02,1.225523833967739548e-02,1.143729140942060553e-02,8.477290572378323730e-03,1.107098365752237287e-02,1.364134804070987576e-02,1.368212890010923020e-02,1.637344446309011228e-02,7.512831534127011913e-03,9.168468265546779808e-03,1.426733533679327981e-02,1.675395417390870834e-02,2.140785918629025883e-02,2.640184876049969306e-02,2.384981240279228018e-02,2.913133792717359852e-02,2.732614435879602080e-02,3.064192766690020456e-02,2.569830688375639507e-02,2.214716382200057967e-02
1.939662036661833622e-02,1.439424942176311187e-02,1.425044626412734841e-02,1.192701065523192605e-02,1.581472126063726211e-02,8.185727382205462005e-03,5.271810536051837505e-03,1.184552592533672302e-02,1.519036297540543763e-02,1.651412297250325761e-02,9.457280716734505280e-03,1.044578955039851195e-02,6.825971335859979706e-03,7.926628429305837206e-03,1.266575236329393374e-02,1.350019923708932132e-02,1.611577126499611282e-02,1.798014327059278133e-02,2.146517049384157397e-02,2.563082462844350207e-02,1.659791225254397470e-02,1.612935517079127148e-02,7.721148934812658432e-03,7.245641596027064223e-03,7.741573608153509180e-03,1.159085415348588832e-02,2.108518173525366496e-02,2.283893227799463702e-02,2.200320723861158567e-02,2.429038341630119016e-02,1.270428404306689178e-02,8.077588980544532851e-03,1.194594739721276111e-02,9.299529419552303444e-03,9.207820849284021822e-03,2.172269554444335171e-02,2.220394139861952415e-02,1.843729961838478162e-02,1.526464811401265567e-02,1.788987007679336896e-02,1.090598358692219071e-02,1.486285269980854896e-02,1.861791727229551024e-02,1.910250841806861513e-02,1.483638554792499759e-02,1.840882991249548004e-02,1.932335693688744249e-02,1.746698399753694730e-02,1.798336072669689742e-02
2.146746738896720616e-02,2.174264313056437428e-02,1.908836906635808309e-02,1.842769091524793304e-02,1.703701794679161538e-02,1.769058231253300625e-02,1.594846640876856556e-02,2.216304628472147431e-02,1.956695635062979596e-02,2.020311079527009959e-02,1.632233250034224870e-02,1.564091653775332227e-02,2.046965843114011141e-02,2.124338944919762842e-02,2.169004418772311690e-02,2.343724405990897999e-02,2.563036136900878961e-02,2.639106817126678564e-02,2.499777156231145631e-02,2.566180112600377830e-02,2.006977641083941555e-02,2.070828421200936187e-02,2.085034572448162329e-02,2.344868595306528331e-02,2.294010146406395834e-02,2.624546694229222543e-02,2.454498058876744548e-02,2.977655245546911855e-02,2.292668872299851585e-02,1.950172876438991884e-02,1.958923711433262563e-02,1.890841649828611457e-02,2.243816109272905521e-02,2.682872527265358839e-02,2.741136300506379769e-02,3.377730965328271800e-02,3.631251152528278126e-02,3.480543253981073504e-02,2.977368684254082243e-02,3.681984334054590191e-02,3.029442524841956252e-02,2.649111750387719150e-02,3.159838063858333435e-02,2.690106841425315629e-02,2.145453056946951612e-02,1.675372043419633486e-02,2.078291159960705611e-02,2.529424557568079809e-02,1.558396542291937657e-02
3.957427036279941024e-02,3.811715572658300882e-02,3.175477858601266634e-02,2.784593696966391335e-02,3.074369243495779502e-02,2.877398497191098470e-02,3.244574489519207877e-02,3.770994632508471722e-02,2.970581038961989800e-02,2.386996279027373338e-02,2.560407700574940729e-02,3.233255643517107120e-02,3.836894700768488792e-02,3.596378709255994982e-02,3.766498365614266708e-02,2.636832408702257866e-02,2.641830806706897336e-02,1.887374538184474759e-02,1.681084005984139623e-02,1.914403503500018006e-02,1.934724550703592269e-02,2.804070471595428507e-02,3.071859534469878819e-02,2.824417934531648841e-02,2.515036083642891926e-02,2.768065980471802814e-02,2.471188591716061075e-02,2.316478586168998002e-02,2.070592629016910352e-02,1.774802179887139536e-02,2.002876176914309900e-02,2.383624221161347381e-02,2.601648593854492819e-02,3.272073734505600434e-02,3.790238463256592749e-02,3.035092547470222626e-02,3.195549717135328510e-02,3.118543593235415315e-02,3.173676121842704256e-02,3.784465318954662039e-02,3.907603098474009967e-02,3.746621497769966197e-02,4.390163111405288865e-02,4.417356652477055085e-02,3.958306622624698651e-02,3.951139190235043730e-02,3.982470663869846356e-02,4.570259417120484807e-02,4.080475618951732303e-02
3.373401775118392565e-02,3.689382421247539706e-02,3.907346931694777314e-02,3.471861447736113160e-02,3.934501305281594419e-02,4.059214706952338908e-02,3.412617784383170649e-02,3.317338675112989355e-02,2.983466689097805449e-02,2.062405379151460022e-02,2.390911389834981388e-02,2.608192054675824087e-02,2.641948837714343593e-02,2.833185864489117314e-02,1.983032426276075399e-02,1.808070341327593783e-02,1.923390265131793425e-02,6.860051244292614606e-03,9.158075428216869845e-03,1.204128479787940770e-02,1.253656585414048008e-02,2.230098787313244957e-02,2.061427953724553550e-02,2.068588507357697545e-02,1.856909762541763750e-02,1.420719930932051213e-02,1.002327792609955005e-02,7.164538119699641501e-03,5.759520372383889961e-03,5.976806668798269676e-03,1.386970471929274695e-02,2.370464857346181800e-02,2.957798205475469303e-02,3.166080632089478958e-02,2.949436170630765144e-02,2.685378445510332515e-02,2.480572352934475727e-02,1.761935862907694147e-02,2.477150565320810141e-02,3.146977238830775403e-02,3.467529066092728263e-02,3.755973293905791321e-02,4.240340273045617447e-02,4.339895590460565028e-02,4.180182356908682811e-02,3.803832381078325886e-02,4.323627719138953274e-02,4.171211599990819890e-02,4.272621255225889786e-02
3.843872281984678230e-02,3.727675003978342394e-02,3.013752697863764443e-02,2.766246802947070968e-02,3.088513378641210769e-02,3.023286518760782277e-02,2.465987709023958335e-02,1.258376683366000705e-02,1.321397571961518622e-02,1.475743141232013431e-02,5.964507786274907998e-03,7.156797529842476649e-03,1.574514315974975126e-02,7.294918407819112743e-03,4.169086961867928855e-03,3.696526050131818727e-03,9.841079329883388807e-03,1.407846938986414935e-02,1.227060401197914430e-02,8.142451263961918498e-03,6.791993549379312517e-03,4.424115373333735619e-03,8.765325141546700602e-03,8.783150515838254041e-03,6.193247921318129241e-03,5.093058180949454339e-03,6.041379093476118706e-03,1.186028912680603051e-02,1.323288718291311047e-02,1.286074391656238936e-02,5.656106603142663572e-03,8.830159657230296846e-03,1.191970013030228294e-02,1.415405070973653479e-02,1.131400175529420973e-02,1.298586717148650892e-02,2.066705136325507758e-02,2.261595657285957184e-02,1.895338414367296956e-02,1.869087070263563896e-02,1.552467146004464157e-02,1.938115434032611564e-02,2.026707402161632629e-02,2.693940424335103043e-02,2.527083158609091593e-02,2.836969753525295582e-02,3.154688461570483854e-02,2.977976957406435268e-02,3.134355998844079449e-02
2.835561320084018996e-02,3.148473480159853788e-02,2.517596719878963801e-02,1.700099500949499298e-02,1.522280417077476709e-02,1.204166560767717595e-02,6.241491950013909606e-03,9.261377255263814751e-03,1.272581629575328215e-02,8.202577259324014478e-03,6.851158836689681501e-03,8.609055976434284996e-03,6.958488312763353931e-03,9.585717508773764980e-03,9.980490601046294180e-03,1.088846419336423829e-02,1.480876944769710969e-02,1.189415643082668977e-02,1.463986307478386609e-02,1.150092871938072393e-02,1.029837892500479711e-02,8.913695081961305056e-03,2.102584342859737526e-02,1.727154125616311639e-02,1.586882199504953059e-02,1.499886025640121030e-02,1.171036803685965126e-02,1.509869509991531439e-02,1.502112590166430894e-02,1.429730688915824277e-02,6.737883392992272472e-03,9.726019887991538618e-03,1.211848239868575615e-02,9.605193592352078563e-03,1.058112582158662711e-02,1.685460821124816835e-02,2.042357365295778895e-02,2.637621633788388500e-02,2.334466024788523983e-02,2.209213444317425709e-02,1.942973405659470867e-02,2.122324347581836315e-02,1.957636200171206792e-02,1.990971846717910082e-02,2.127722180183787282e-02,2.487115989817035439e-02,3.030400371947786914e-02,2.668895066990899581e-02,2.925567969801812565e-02
1.970401886459362609e-02,2.178560102630180961e-02,1.790662985270386268e-02,1.412475744906414518e-02,1.826088383135050092e-02,1.930787390516671559e-02,1.456317233521809730e-02,1.437129502231828705e-02,1.707764341406733943e-02,1.529673705146969952e-02,1.794081151893258536e-02,2.035982794279633801e-02,1.846610540091815633e-02,1.645529468949601462e-02,1.451139955650620171e-02,1.531610569759865592e-02,1.039962171574342932e-02,1.830825889599507891e-03,4.714784368367202702e-03,6.271799596286013398e-03,6.933450937402477546e-03,1.385269474294809761e-02,2.278494241445063948e-02,2.174212993946484512e-02,1.856508922937088676e-02,1.922411802538033163e-02,1.100968731648539409e-02,7.868548954246400162e-03,1.377617948557488710e-02,8.243153236301471037e-03,1.293728377126627388e-02,1.862466143920379902e-02,2.279764582281832222e-02,2.665792056977493371e-02,1.594898180676204702e-02,1.882898347477984791e-02,1.926667673429493036e-02,2.014197050032789579e-02,1.861542163636474914e-02,1.892458289032620741e-02,2.186380410555657794e-02,2.344186403187421136e-02,2.765896091680311239e-02,2.932660951719874565e-02,2.361588893715941412e-02,2.621124590098869792e-02,3.025868825210821164e-02,3.192161300160435006e-02,3.154031304484784803e-02
