1.081107759192472505e-02,5.424178349388074881e-03,4.770083751292934597e-03,6.691989723889002310e-03,3.679526089285799044e-03,3.639600016658046683e-03,6.299285649142934672e-03,6.803334615613327967e-03,6.233587656171597595e-03,7.167066561592268931e-03,7.428983864640822596e-03,8.343886250626110154e-03,1.009580807520822285e-02,8.262340786248271313e-03,7.063639562562798457e-03,9.493024690259213583e-03,6.190204872287351223e-03,1.176000884537620542e-02,1.169260407701819965e-02,1.269603872381421146e-02,1.205227883620853084e-02,1.425655375689708661e-02,1.351012655424472207e-02,1.381255427061876123e-02,1.190818571952449896e-02,8.877432579921223227e-03,1.034004219999088217e-02,1.064532987073809299e-02,9.657078213593401142e-03,7.002608135748136266e-03,7.012692625651482936e-03,6.642473238237336410e-03,1.044734576897158977e-02,8.560557749782336801e-03,1.675677432478998863e-02,9.200171780148255068e-03,3.832757825491780405e-03,7.699463481660738344e-03,4.995180539140092919e-03,5.137974992693193285e-03,3.162044935147139985e-03,3.762555826240648275e-03,5.686832095156177380e-03,1.907956495270180268e-03,4.481537247931948256e-03,5.036972353768383315e-03,6.011227829249195416e-03,7.889453295970828839e-03,1.164423682725274425e-02
1.079685283917006938e-02,8.061808396214131117e-03,6.139175561873626806e-03,8.847269424994377851e-03,7.795870306704732675e-03,8.488234427885538516e-03,7.909663774399949485e-03,8.940936096171085007e-03,1.260710294026687675e-02,1.043173277501332694e-02,1.176814193275443898e-02,7.268594517346666992e-03,1.147181701144160855e-02,1.488235554828533716e-02,1.111616878394335560e-02,1.397045532953365178e-02,9.852724427270552476e-03,1.273558791208901503e-02,1.423079248411652023e-02,1.263822623034975209e-02,1.621329042619121599e-02,1.166368568036382954e-02,1.528820519081367825e-02,1.442364581468100031e-02,1.175482791084054256e-02,1.460115254110506272e-02,1.604544975924623168e-02,1.925869677363025584e-02,1.644523431949239389e-02,1.320194895760668820e-02,1.445273168397073239e-02,1.042365936236528713e-02,1.183006692618939447e-02,1.512695125304639940e-02,1.549166746299803811e-02,1.696259177464148546e-02,1.059724202966188383e-02,1.102610275380902852e-02,1.514973676777565254e-02,1.470231702146233138e-02,1.946786137817097320e-02,1.742894454250950784e-02,1.538505337124085846e-02,1.113714089091183586e-02,9.424306443472323450e-03,8.666982674479727436e-03,6.222116771283062349e-03,8.302779193167434887e-03,1.543228360500033432e-02
1.326155988010585714e-02,1.316581069141155129e-02,1.654993457177113617e-02,1.383287922952040720e-02,1.027522137568877107e-02,1.458763117844064962e-02,9.898942941246215502e-03,1.607988685899838094e-02,1.259282355100434583e-02,1.404015332286318203e-02,1.149131293524838053e-02,1.010978159888173064e-02,1.232278965797302568e-02,1.382774864516212940e-02,1.693348390144907428e-02,1.334036722589890429e-02,1.298322974533577638e-02,1.020619029549460488e-02,1.357570295937794887e-02,1.571159920120988526e-02,1.327543911002304101e-02,1.329053311563490290e-02,1.147540546985745258e-02,1.678151424910257275e-02,1.604198101322530309e-02,1.975239051824574307e-02,1.557955478464127450e-02,1.711507773491452097e-02,1.572643816174888395e-02,1.328693742569552957e-02,1.443488289401760431e-02,1.563633319253441775e-02,1.035008677401389431e-02,2.099555761129139400e-02,1.728505243273023573e-02,1.325600751294950079e-02,1.059263979172050778e-02,1.586463120259849757e-02,1.192630724346577069e-02,1.812796595293968485e-02,1.307344619253603818e-02,1.522438338880695990e-02,1.318212006916626849e-02,1.553614179405479051e-02,1.307874411620235135e-02,1.317618060413316104e-02,1.691393373479411003e-02,1.334640296988863842e-02,8.563214561410282394e-03
1.564576743704548800e-02,1.642834420666037035e-02,1.324858145096438969e-02,1.581966300601768405e-02,1.259190623704756901e-02,1.347765492945664050e-02,1.280405587292738484e-02,1.624833998033496998e-02,1.158684269739254299e-02,9.280398060487587628e-03,7.750940024761498841e-03,7.085474018712420961e-03,1.103922182465040709e-02,1.486052736699736837e-02,1.062601284830015126e-02,9.569000978951145223e-03,9.566791706228277084e-03,4.514183016846475341e-03,8.840482154920987698e-03,8.513482491006241909e-03,9.568925406998400954e-03,6.243140313567794447e-03,1.175099793683190980e-02,6.997403582198339148e-03,9.227569652619505014e-03,1.120297362697484159e-02,1.086079046642552531e-02,7.850538880639343353e-03,7.699159827994002912e-03,9.446858803378336764e-03,1.033756971532386222e-02,1.251348802474723174e-02,1.221156512444158612e-02,1.368041190561423981e-02,1.611373095193946101e-02,1.043551591760615710e-02,1.016849809047410541e-02,1.077591935358054864e-02,1.607580004258423595e-02,1.466666905809328909e-02,1.708182036341340457e-02,1.916093885335832733e-02,1.445722808637165714e-02,1.832482382858208539e-02,1.358977480186487376e-02,1.319768319853756484e-02,1.169786892465547908e-02,1.582770462514928103e-02,1.752471042664347639e-02
1.420054016341590862e-02,1.471060671555847119e-02,1.369926492573994743e-02,1.163889575491022961e-02,1.105803184695287184e-02,1.540686833317370455e-02,1.423648335373462609e-02,1.049422997854859707e-02,8.685772263680731353e-03,5.519990334624381816e-03,9.017481099178808329e-03,7.073826240648313848e-04,3.889830884908785941e-03,7.259159936003707105e-03,4.988792160260175496e-03,4.805187035967911635e-03,4.515132651287331184e-03,3.739358564809015448e-03,4.095050539406990681e-03,4.572902115959899018e-03,5.801842432041556807e-03,3.920057314179234073e-03,2.654739847950557136e-03,3.053590695627644153e-03,8.912063455699517417e-04,4.686980653875609353e-03,2.949359643241184631e-03,5.008801306244919406e-03,4.558751086460630098e-03,3.635933441729002381e-03,4.603250802627077351e-03,3.093618786388135835e-03,8.364568050350759329e-03,4.033435820631933212e-03,7.277054993234270686e-03,4.057225044159852231e-03,6.568933792285625017e-03,4.332603935712415512e-03,3.736278833187155982e-03,8.470984578049038302e-03,8.074510697904140749e-03,1.264565825460784061e-02,7.914303605696948463e-03,1.569170701260157175e-02,7.732301209319256824e-03,1.005396156914332116e-02,9.467970642436781756e-03,1.125240265872577347e-02,1.604762920624280484e-02
1.256150675283632806e-02,7.582988818082048860e-03,7.311525202402969527e-03,6.492321943261919644e-03,2.378915984337164405e-03,3.796159203083471385e-03,7.003541849792754674e-03,5.097488128095449024e-03,4.314896147156176490e-03,1.430906932965537526e-03,6.808788801615259928e-03,7.032085035507659732e-03,7.065908646142860655e-03,7.633889260922330222e-03,3.594932450667750416e-03,8.950702715968669385e-03,7.167002402273549115e-03,6.540882783063198085e-03,7.158025687498376088e-03,6.035526490859213777e-03,5.743412206642386185e-03,5.891808977586648899e-03,9.379646219463966261e-03,1.101315265480957289e-02,1.435033528772357986e-02,1.564472224104169334e-02,7.631407226182781479e-03,7.743532493452975549e-03,3.463703414950666110e-03,9.025997022609642470e-03,7.767321570912187091e-03,5.605048591803253599e-03,7.286243817190183984e-03,7.126511060382590725e-03,9.151623115497598687e-03,5.337413884491708227e-03,9.111471967522984799e-03,1.587852952011535416e-03,5.365313973354830790e-03,2.111853004042936032e-03,6.296927198103764202e-03,6.514403158895900985e-03,5.544640210601905692e-03,1.035730804688160187e-02,5.032892926071638393e-03,2.755512631793772572e-03,2.223910970889040554e-03,9.940267641609303040e-03,7.535211121626907323e-03
5.363198008321281608e-03,6.221053153376299334e-03,8.702905346105620221e-03,6.808593205769098745e-03,2.846809299476245076e-03,2.977035117968767838e-03,3.185643471661489968e-03,3.828737333899767236e-03,1.112254230325028341e-02,5.663958898407233343e-03,9.487529479090180476e-03,6.561154462647471146e-03,6.750010271190207307e-03,1.034615780818296492e-02,1.168948793539452413e-02,1.029356005264499274e-02,1.149068899325013209e-02,8.563119196081101989e-03,9.627750130573911949e-03,1.004077921851835239e-02,1.247694269514261489e-02,1.008796042621806083e-02,1.023445756761465902e-02,1.044335658884644989e-02,1.498127440138197729e-02,1.073720866868009029e-02,1.002119770749503209e-02,7.550492446632215381e-03,7.837085609797212653e-04,4.631037283562258050e-03,3.224595596424616097e-03,1.118006487379720471e-02,6.625402293179738153e-03,1.143987656561096938e-02,1.315042226505894023e-02,9.761189899979190107e-03,7.748039363306624336e-03,5.423511675274249495e-03,3.371130447360961169e-03,3.565192374134356756e-03,3.251445256682883658e-03,1.125574523103213369e-03,3.980417254977808815e-03,7.584518986138282307e-03,3.671110257208704420e-03,1.768295198575995731e-03,4.337465684846039996e-04,5.171776877141417983e-03,7.373916710979568079e-03
6.103364026485310484e-03,8.382583870339975528e-04,3.059083917554940215e-03,5.175669148333236248e-03,4.354937965292390856e-03,1.973907418704795667e-03,7.751997722737361332e-03,5.818184139147410290e-03,1.122486111479203269e-02,9.521802487921674635e-03,1.071788588446450155e-02,1.139134326169475610e-02,1.276669960137021519e-02,1.131872826100480990e-02,1.688581315990136597e-02,1.324024291067538682e-02,1.249991939295677472e-02,1.266327626838542261e-02,1.257778023325331618e-02,1.483441225723417314e-02,1.071225235424937486e-02,1.585771487693262913e-02,1.777054745625613469e-02,2.026740257428773229e-02,1.763726463719612197e-02,1.777975023979240510e-02,1.571201122178176798e-02,1.050498019837289507e-02,1.006692871493541051e-02,1.172565359283007230e-02,1.265458877079786958e-02,9.126817066285113425e-03,1.310349694151856197e-02,1.851977734030224240e-02,2.007519476849898080e-02,1.595980830381718910e-02,1.456687383598420475e-02,1.314225097394488596e-02,7.744699638204784881e-03,5.330276194283896374e-03,5.283045354049545859e-03,1.049407255568832013e-02,8.701670078818736151e-03,1.071835216867119897e-02,7.106080803504618605e-03,3.798090349594095919e-03,2.923318723160721246e-03,8.929732647807239396e-03,8.645709107700424653e-03
4.221115399924459111e-03,1.058100519507604136e-02,1.062608044713548965e-02,9.053422100826241659e-03,9.119691341756547623e-03,1.004124086034729676e-02,1.252815563571599289e-02,1.710102956624959258e-02,1.799973297699474992e-02,1.370345308579282335e-02,1.496069607107875128e-02,1.222086002623076241e-02,1.398018115014148903e-02,1.738484713949225297e-02,1.678113873810414824e-02,1.682658257836877266e-02,1.178362806431055600e-02,1.571012479009633450e-02,1.540247545081000098e-02,1.318821652503558706e-02,1.528563928295471191e-02,1.674231539328840945e-02,2.050087296464520037e-02,1.631954070891540251e-02,1.709942457882878894e-02,9.754264072579257178e-03,1.838085406046703965e-02,1.222907718082430484e-02,1.400280778203158438e-02,1.412917938966086820e-02,1.205710360931252882e-02,1.293428539654050552e-02,1.306656031721189354e-02,1.451206026506577339e-02,1.792152900806582433e-02,1.797954129064948878e-02,1.951289244893107330e-02,1.371010700622946055e-02,1.427887539804202632e-02,1.812205254656812023e-02,9.678404930863474670e-03,1.115017899531171516e-02,1.591291558602697664e-02,1.747140640097136904e-02,1.374457277748784845e-02,1.304687502113511741e-02,6.436503940789621223e-03,7.304278970548814046e-03,1.045667407318064818e-02
1.381957253363277731e-02,1.296010808407518748e-02,1.446658608112197722e-02,1.137212993080287740e-02,1.596071570534770764e-02,1.656369114605308820e-02,1.964606149931332271e-02,1.629555555180913634e-02,1.380425946638744183e-02,1.051782368396979132e-02,1.267466761397932108e-02,1.595399115896355136e-02,1.191219717000365289e-02,1.615288861257030764e-02,1.588535235154119388e-02,1.314009059479193976e-02,1.268240640175915049e-02,1.141716258631541268e-02,9.225558555635142086e-03,1.018535337968348893e-02,9.135910502964424140e-03,1.210677712784710008e-02,1.297036601194854685e-02,1.673952158451755615e-02,1.562825648433581807e-02,1.358627452799996554e-02,1.127143823809611221e-02,1.058660561260823738e-02,1.591505099104855228e-02,1.238738332430722525e-02,1.453449482270705896e-02,1.181056017575719645e-02,1.133336108036077719e-02,1.825391605885075957e-02,1.440677496453826589e-02,1.586361971625093945e-02,1.681580779195074662e-02,1.821526569645563753e-02,1.336574250722922901e-02,1.659435452013302559e-02,1.382936306518860181e-02,2.051669331137957741e-02,2.240623320037517935e-02,1.898694956102008752e-02,1.503220965592658685e-02,1.525561775440054807e-02,1.484751540305999373e-02,1.299306388381719739e-02,8.980081767238958998e-03
